concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
198199,Pyelonephritis,Condition,SNOMED,Clinical Finding,S,45816000,1970-01-01,2099-12-31,NA
255848,Pneumonia,Condition,SNOMED,Clinical Finding,S,233604007,1970-01-01,2099-12-31,NA
440448,Appendicitis,Condition,SNOMED,Clinical Finding,S,74400008,1970-01-01,2099-12-31,NA
257012,Chronic sinusitis,Condition,SNOMED,Clinical Finding,S,40055000,1970-01-01,2099-12-31,NA
4001336,Concussion injury of brain,Condition,SNOMED,Clinical Finding,S,110030002,1970-01-01,2099-12-31,NA
192671,Gastrointestinal hemorrhage,Condition,SNOMED,Clinical Finding,S,74474003,1970-01-01,2099-12-31,NA
4029498,Seizure disorder,Condition,SNOMED,Clinical Finding,S,128613002,1970-01-01,2099-12-31,NA
4132546,Traumatic brain injury,Condition,SNOMED,Clinical Finding,S,127295002,1970-01-01,2099-12-31,NA
140673,Hypothyroidism,Condition,SNOMED,Clinical Finding,S,40930008,1970-01-01,2099-12-31,NA
4027663,Peptic ulcer,Condition,SNOMED,Clinical Finding,S,13200003,1970-01-01,2099-12-31,NA
4066995,Fracture of vertebral column with spinal cord injury,Condition,SNOMED,Clinical Finding,S,1734006,1970-01-01,2099-12-31,NA
4043241,Familial Alzheimer's disease of early onset,Condition,SNOMED,Clinical Finding,S,230265002,1970-01-01,2099-12-31,NA
4059173,Fracture of ankle,Condition,SNOMED,Clinical Finding,S,16114001,1970-01-01,2099-12-31,NA
4056621,Recurrent urinary tract infection,Condition,SNOMED,Clinical Finding,S,197927001,1970-01-01,2099-12-31,NA
4134304,Fracture subluxation of wrist,Condition,SNOMED,Clinical Finding,S,263102004,1970-01-01,2099-12-31,NA
4329847,Myocardial infarction,Condition,SNOMED,Clinical Finding,S,22298006,1970-01-01,2099-12-31,NA
44782520,Chronic paralysis due to lesion of spinal cord,Condition,SNOMED,Clinical Finding,S,698754002,2014-01-31,2099-12-31,NA
4062501,Asthma screening,Procedure,SNOMED,Procedure,S,171231001,1970-01-01,2099-12-31,NA
4163874,History of myocardial infarction,Observation,SNOMED,Context-dependent,S,399211009,1970-01-01,2099-12-31,NA
